file,line,type,match,context
"src/components/accessibility/SkipLink.css","22","hardcodedTypography","font-weight: 500","  font-weight: 500; "
"src/components/components.css","485","hardcodedSpacing","width: 100%","  width: 100%; "
"src/components/components.css","976","hardcodedSpacing","width: 100%","  width: 100%; "
"src/components/components.css","1099","hardcodedSpacing","width: 40%","  width: 40%; "
"src/components/components.css","1100","hardcodedSpacing","height: 40%","  height: 40%; "
"src/components/components.css","1112","hardcodedSpacing","width: 40%","  width: 40%; "
"src/components/components.css","1113","hardcodedSpacing","height: 40%","  height: 40%; "
"src/components/components.css","1216","hardcodedSpacing","width: 100%","  width: 100%; "
"src/components/components.css","94","hardcodedTypography","font-weight: 500","  font-weight: 500; "
"src/components/components.css","113","hardcodedTypography","font-weight: 500","  font-weight: 500; "
"src/components/components.css","141","hardcodedTypography","font-weight: 900","  font-weight: 900; "
"src/components/components.css","157","hardcodedTypography","font-weight: 500","  font-weight: 500; "
"src/components/components.css","236","hardcodedTypography","font-weight: 500","  font-weight: 500; "
"src/components/components.css","243","hardcodedTypography","font-weight: 900","  font-weight: 900; "
"src/components/components.css","254","hardcodedTypography","font-weight: 500","  font-weight: 500; "
"src/components/components.css","281","hardcodedTypography","font-weight: 900","  font-weight: 900; "
"src/components/components.css","852","hardcodedTypography","font-weight: 900","  font-weight: 900; "
"src/components/components.css","859","hardcodedTypography","font-weight: 900","  font-weight: 900; "
"src/components/components.css","914","hardcodedTypography","font-weight: 900","  font-weight: 900; "
"src/components/components.css","929","hardcodedTypography","font-weight: 900","  font-weight: 900; "
"src/components/components.css","963","hardcodedTypography","font-weight: 900","  font-weight: 900; "
"src/components/components.css","986","hardcodedTypography","font-weight: 900","  font-weight: 900; "
"src/components/components.css","1063","hardcodedTypography","font-weight: 900","  font-weight: 900; "
"src/components/components.css","1076","hardcodedTypography","font-weight: 700","  font-weight: 700; "
"src/components/components.css","1181","hardcodedTypography","font-weight: 900","  font-weight: 900; "
"src/components/components.css","1189","hardcodedTypography","font-weight: 900","  font-weight: 900; "
"src/components/components.css","1258","hardcodedTypography","font-weight: 900","  font-weight: 900; "
"src/components/components.css","1268","hardcodedTypography","font-weight: 700","  font-weight: 700; "
"src/components/components.css","1273","hardcodedTypography","font-weight: 500","  font-weight: 500; "
"src/components/EvaluationModule.css","19","hardcodedTypography","font-weight: 900","    font-weight: 900; "
"src/components/EvaluationModule.css","25","hardcodedTypography","font-weight: 500","    font-weight: 500; "
"src/components/EvaluationModule.css","61","hardcodedTypography","font-weight: 900","    font-weight: 900; "
"src/components/EvaluationModule.css","84","hardcodedTypography","font-weight: 900","    font-weight: 900; "
"src/components/EvaluationModule.css","106","hardcodedTypography","font-weight: 900","    font-weight: 900; "
"src/components/EvaluationModule.css","150","hardcodedTypography","font-weight: 900","    font-weight: 900; "
"src/components/EvaluationModule.css","156","hardcodedTypography","font-weight: 900","    font-weight: 900; "
"src/components/EvaluationModule.css","179","hardcodedTypography","font-weight: 900","    font-weight: 900; "
"src/components/EvaluationModule.css","217","hardcodedTypography","font-weight: 900","    font-weight: 900; "
"src/components/EvaluationModule.css","230","hardcodedTypography","font-weight: 900","    font-weight: 900; "
"src/components/EvaluationModule.css","251","hardcodedTypography","font-weight: 700","    font-weight: 700; "
"src/components/EvaluationModule.css","261","hardcodedTypography","font-weight: 700","    font-weight: 700; "
"src/components/EvaluationModule.css","281","hardcodedTypography","font-weight: 900","    font-weight: 900; "
"src/components/EvaluationModule.css","330","hardcodedTypography","font-weight: 900","    font-weight: 900; "
"src/components/EvaluationModule.css","354","hardcodedTypography","font-weight: 900","    font-weight: 900; "
"src/components/EvaluationModule.css","362","hardcodedTypography","font-weight: 900","    font-weight: 900; "
"src/components/EvaluationModule.css","396","hardcodedTypography","font-weight: 900","    font-weight: 900; "
"src/components/EvaluationModule.css","401","hardcodedTypography","font-weight: 700","    font-weight: 700; "
"src/components/EvaluationModule.css","428","hardcodedTypography","font-weight: 700","    font-weight: 700; "
"src/components/EvaluationModule.css","444","hardcodedTypography","font-weight: 900","    font-weight: 900; "
"src/components/EvaluationModule.css","471","hardcodedTypography","font-weight: 900","    font-weight: 900; "
"src/components/Logo.tsx","79","nonMD3Var","var(--app-logo-width)","        style={{ display: 'flex', alignItems: 'center', justifyContent: 'center', cursor: 'pointer',"
"src/components/Menu.css","11","hardcodedSpacing","width: 100%","  width: 100%; "
"src/components/Menu.css","97","hardcodedTypography","font-weight: 900","  font-weight: 900; /* font-black equivalent */ "
"src/components/Menu.css","84","nonMD3Var","var(--font-variable)","  font-family: var(--font-variable); "
"src/components/Menu.css","85","nonMD3Var","var(--font-variation-settings)","  font-variation-settings: var(--font-variation-settings); "
"src/components/navigation-rail.css","24","hardcodedSpacing","width: 100%","  width: 100%; "
"src/components/navigation-rail.css","60","hardcodedSpacing","height: 100%","    height: 100%; "
"src/components/navigation-rail.css","74","hardcodedSpacing","width: 100%","  width: 100%; "
"src/components/navigation-rail.css","216","hardcodedTypography","font-weight: 700","  font-weight: 700; "
"src/components/navigation-rail.css","245","hardcodedTypography","font-weight: 500","  font-weight: 500; "
"src/components/navigation-rail.css","47","nonMD3Var","var(--glass-bg)","  background: var(--glass-bg); "
"src/components/navigation-rail.css","48","nonMD3Var","var(--glass-blur)","  backdrop-filter: var(--glass-blur); "
"src/components/navigation-rail.css","49","nonMD3Var","var(--glass-blur)","  -webkit-backdrop-filter: var(--glass-blur); "
"src/components/TeacherInbox.tsx","79","nonMD3Var","var(--md-easing-standard)","                                        transition: 'var(--md-easing-standard)', "
"src/components/TeacherInbox.tsx","106","nonMD3Var","var(--md-easing-standard)","                                        <div key={sub.id}  style={{borderRadius: 'var(--md-sys-shape"
"src/components/Timetable.tsx","87","nonMD3Var","var(--app-content-max-width)","                // Responsive container: fluid width up to var(--app-content-max-width) so content s"
"src/components/Timetable.tsx","89","nonMD3Var","var(--app-content-max-width)","                maxWidth: 'var(--app-content-max-width)', "
"src/components/ui/ui-components.css","36","nonMD3Var","var(--spacing-12)","  gap: var(--spacing-12); "
"src/components/ui/ui-components.css","39","nonMD3Var","var(--spacing-16)","  gap: var(--spacing-16); "
"src/components/ui/ui-components.css","42","nonMD3Var","var(--spacing-12)","  padding: var(--spacing-12); "
"src/components/ui/ui-components.css","45","nonMD3Var","var(--spacing-16)","  padding: var(--spacing-16); "
"src/components/ui/ui-components.css","48","nonMD3Var","var(--spacing-12)","  padding-left: var(--spacing-12); "
"src/components/ui/ui-components.css","49","nonMD3Var","var(--spacing-12)","  padding-right: var(--spacing-12); "
"src/components/ui/ui-components.css","52","nonMD3Var","var(--spacing-12)","  padding-top: var(--spacing-12); "
"src/components/ui/ui-components.css","53","nonMD3Var","var(--spacing-12)","  padding-bottom: var(--spacing-12); "
"src/components/ui/ui-components.css","56","nonMD3Var","var(--spacing-16)","  padding-left: var(--spacing-16); "
"src/components/ui/ui-components.css","57","nonMD3Var","var(--spacing-16)","  padding-right: var(--spacing-16); "
"src/components/ui/ui-components.css","60","nonMD3Var","var(--spacing-16)","  padding-top: var(--spacing-16); "
"src/components/ui/ui-components.css","61","nonMD3Var","var(--spacing-16)","  padding-bottom: var(--spacing-16); "
"src/components/ui/ui-components.css","64","nonMD3Var","var(--spacing-12)","  margin-top: var(--spacing-12); "
"src/components/ui/ui-components.css","67","nonMD3Var","var(--spacing-12)","  margin-bottom: var(--spacing-12); "
"src/components/ui/ui-components.css","70","nonMD3Var","var(--spacing-16)","  margin-top: var(--spacing-16); "
"src/components/ui/ui-components.css","73","nonMD3Var","var(--spacing-16)","  margin-bottom: var(--spacing-16); "
"src/components/ui/ui-components.css","126","nonMD3Var","var(--motion-duration-short3)","  transition: background-color var(--motion-duration-short3) var(--md-sys-motion-easing-standard); "
"src/components/ui/ui-components.css","129","nonMD3Var","var(--motion-duration-short3)","  transition: transform var(--motion-duration-short3) var(--md-sys-motion-easing-standard); "
"src/components/ui/ui-components.css","132","nonMD3Var","var(--motion-duration-medium2)","  transition: transform var(--motion-duration-medium2) var(--md-sys-motion-easing-emphasized); "
"src/components/VoiceNoteRecorder.tsx","188","nonMD3Var","var(--colors-error-container)","        boxShadow: isRecording ? `0 0 0 ${Math.min(audioLevel / 5, 10)}px var(--colors-error-contain"
"src/components.css","167","nonMD3Var","var(--motion-duration-short4)","  transition: color var(--motion-duration-short4) var(--md-sys-motion-easing-standard), "
"src/components.css","168","nonMD3Var","var(--motion-duration-short4)","              background-color var(--motion-duration-short4) var(--md-sys-motion-easing-standard), "
"src/components.css","169","nonMD3Var","var(--motion-duration-short4)","              border-color var(--motion-duration-short4) var(--md-sys-motion-easing-standard); "
"src/components.css","173","nonMD3Var","var(--motion-duration-short4)","  transition: transform var(--motion-duration-short4) var(--md-sys-motion-easing-standard); "
"src/components.css","177","nonMD3Var","var(--motion-duration-short3)","  transition: opacity var(--motion-duration-short3) var(--md-sys-motion-easing-standard); "
"src/components.css","181","nonMD3Var","var(--motion-duration-short4)","  transition: box-shadow var(--motion-duration-short4) var(--md-sys-motion-easing-standard); "
"src/components.css","186","nonMD3Var","var(--motion-duration-short3)","  transition: transform var(--motion-duration-short3) var(--md-sys-motion-easing-standard), "
"src/components.css","187","nonMD3Var","var(--motion-duration-short3)","              box-shadow var(--motion-duration-short3) var(--md-sys-motion-easing-standard), "
"src/components.css","188","nonMD3Var","var(--motion-duration-short3)","              background-color var(--motion-duration-short3) var(--md-sys-motion-easing-standard); "
"src/components.css","192","nonMD3Var","var(--motion-duration-short2)","  transition: outline var(--motion-duration-short2) var(--md-sys-motion-easing-standard), "
"src/components.css","193","nonMD3Var","var(--motion-duration-short2)","              box-shadow var(--motion-duration-short2) var(--md-sys-motion-easing-standard); "
"src/components.css","198","nonMD3Var","var(--motion-duration-short4)","  animation: m3-enter var(--motion-duration-short4) var(--md-sys-motion-easing-standard) forwards; "
"src/components.css","202","nonMD3Var","var(--motion-duration-short3)","  animation: m3-exit var(--motion-duration-short3) var(--md-sys-motion-easing-standard) forwards; "
"src/components.css","206","nonMD3Var","var(--motion-duration-medium1)","  animation: m3-emphasis var(--motion-duration-medium1) var(--md-sys-motion-easing-expressive) forwa"
"src/components.css","246","nonMD3Var","var(--motion-duration-short3)","  transition: transform var(--motion-duration-short3) var(--md-sys-motion-easing-standard), "
"src/components.css","247","nonMD3Var","var(--motion-duration-short3)","              box-shadow var(--motion-duration-short3) var(--md-sys-motion-easing-standard); "
"src/components.css","256","nonMD3Var","var(--motion-duration-short3)","  transition: transform var(--motion-duration-short3) var(--md-sys-motion-easing-standard); "
"src/components.css","264","nonMD3Var","var(--motion-duration-short4)","  transition: box-shadow var(--motion-duration-short4) var(--md-sys-motion-easing-standard); "
"src/components.css","273","nonMD3Var","var(--motion-duration-short2)","  transition: transform var(--motion-duration-short2) var(--md-sys-motion-easing-standard); "
"src/components.css","281","nonMD3Var","var(--motion-duration-short2)","  transition: transform var(--motion-duration-short2) var(--md-sys-motion-easing-standard); "
"src/constants.ts","218","hardcodedHexColor","#6750A4"," *   ❌ WRONG: backgroundColor: '#6750A4' "
"src/constants.ts","222","hardcodedHexColor","#6750A4","    { name: 'M3 Default', colors: { primary: '#6750A4', secondary: '#625B71', tertiary: '#7D5260' } "
"src/constants.ts","222","hardcodedHexColor","#625B71","    { name: 'M3 Default', colors: { primary: '#6750A4', secondary: '#625B71', tertiary: '#7D5260' } "
"src/constants.ts","222","hardcodedHexColor","#7D5260","    { name: 'M3 Default', colors: { primary: '#6750A4', secondary: '#625B71', tertiary: '#7D5260' } "
"src/constants.ts","223","hardcodedHexColor","#0061A4","    { name: 'Blue', colors: { primary: '#0061A4', secondary: '#535F70', tertiary: '#6B5778' } }, "
"src/constants.ts","223","hardcodedHexColor","#535F70","    { name: 'Blue', colors: { primary: '#0061A4', secondary: '#535F70', tertiary: '#6B5778' } }, "
"src/constants.ts","223","hardcodedHexColor","#6B5778","    { name: 'Blue', colors: { primary: '#0061A4', secondary: '#535F70', tertiary: '#6B5778' } }, "
"src/constants.ts","224","hardcodedHexColor","#006A6A","    { name: 'Teal', colors: { primary: '#006A6A', secondary: '#4A6363', tertiary: '#4B6178' } }, "
"src/constants.ts","224","hardcodedHexColor","#4A6363","    { name: 'Teal', colors: { primary: '#006A6A', secondary: '#4A6363', tertiary: '#4B6178' } }, "
"src/constants.ts","224","hardcodedHexColor","#4B6178","    { name: 'Teal', colors: { primary: '#006A6A', secondary: '#4A6363', tertiary: '#4B6178' } }, "
"src/constants.ts","225","hardcodedHexColor","#B3261E","    { name: 'Red/Brown', colors: { primary: '#B3261E', secondary: '#795942', tertiary: '#755B51' } }"
"src/constants.ts","225","hardcodedHexColor","#795942","    { name: 'Red/Brown', colors: { primary: '#B3261E', secondary: '#795942', tertiary: '#755B51' } }"
"src/constants.ts","225","hardcodedHexColor","#755B51","    { name: 'Red/Brown', colors: { primary: '#B3261E', secondary: '#795942', tertiary: '#755B51' } }"
"src/constants.ts","226","hardcodedHexColor","#386A20","    { name: 'Green', colors: { primary: '#386A20', secondary: '#55624C', tertiary: '#186C5D' } }, "
"src/constants.ts","226","hardcodedHexColor","#55624C","    { name: 'Green', colors: { primary: '#386A20', secondary: '#55624C', tertiary: '#186C5D' } }, "
"src/constants.ts","226","hardcodedHexColor","#186C5D","    { name: 'Green', colors: { primary: '#386A20', secondary: '#55624C', tertiary: '#186C5D' } }, "
"src/constants.ts","227","hardcodedHexColor","#E65100","    { name: 'Sunset', colors: { primary: '#E65100', secondary: '#795942', tertiary: '#9C4146' } }, "
"src/constants.ts","227","hardcodedHexColor","#795942","    { name: 'Sunset', colors: { primary: '#E65100', secondary: '#795942', tertiary: '#9C4146' } }, "
"src/constants.ts","227","hardcodedHexColor","#9C4146","    { name: 'Sunset', colors: { primary: '#E65100', secondary: '#795942', tertiary: '#9C4146' } }, "
"src/constants.ts","228","hardcodedHexColor","#2E7D32","    { name: 'Forest', colors: { primary: '#2E7D32', secondary: '#3E6837', tertiary: '#827717' } }, "
"src/constants.ts","228","hardcodedHexColor","#3E6837","    { name: 'Forest', colors: { primary: '#2E7D32', secondary: '#3E6837', tertiary: '#827717' } }, "
"src/constants.ts","228","hardcodedHexColor","#827717","    { name: 'Forest', colors: { primary: '#2E7D32', secondary: '#3E6837', tertiary: '#827717' } }, "
"src/constants.ts","229","hardcodedHexColor","#0277BD","    { name: 'Ocean', colors: { primary: '#0277BD', secondary: '#006064', tertiary: '#0288D1' } }, "
"src/constants.ts","229","hardcodedHexColor","#006064","    { name: 'Ocean', colors: { primary: '#0277BD', secondary: '#006064', tertiary: '#0288D1' } }, "
"src/constants.ts","229","hardcodedHexColor","#0288D1","    { name: 'Ocean', colors: { primary: '#0277BD', secondary: '#006064', tertiary: '#0288D1' } }, "
"src/constants.ts","230","hardcodedHexColor","#00E5FF","    { name: 'Neon Cyber', colors: { primary: '#00E5FF', secondary: '#F50057', tertiary: '#76FF03' } "
"src/constants.ts","230","hardcodedHexColor","#F50057","    { name: 'Neon Cyber', colors: { primary: '#00E5FF', secondary: '#F50057', tertiary: '#76FF03' } "
"src/constants.ts","230","hardcodedHexColor","#76FF03","    { name: 'Neon Cyber', colors: { primary: '#00E5FF', secondary: '#F50057', tertiary: '#76FF03' } "
"src/constants.ts","231","hardcodedHexColor","#1A73E8","    { name: 'AI Studio', colors: { primary: '#1A73E8', secondary: '#9C27B0', tertiary: '#E8710A' } }"
"src/constants.ts","231","hardcodedHexColor","#9C27B0","    { name: 'AI Studio', colors: { primary: '#1A73E8', secondary: '#9C27B0', tertiary: '#E8710A' } }"
"src/constants.ts","231","hardcodedHexColor","#E8710A","    { name: 'AI Studio', colors: { primary: '#1A73E8', secondary: '#9C27B0', tertiary: '#E8710A' } }"
"src/constants.ts","232","hardcodedHexColor","#EA4335","    { name: 'Workspace', colors: { primary: '#EA4335', secondary: '#4285F4', tertiary: '#34A853' } }"
"src/constants.ts","232","hardcodedHexColor","#4285F4","    { name: 'Workspace', colors: { primary: '#EA4335', secondary: '#4285F4', tertiary: '#34A853' } }"
"src/constants.ts","232","hardcodedHexColor","#34A853","    { name: 'Workspace', colors: { primary: '#EA4335', secondary: '#4285F4', tertiary: '#34A853' } }"
"src/global.css","7","hardcodedHexColor","#6750a4","  --md-sys-color-primary: #6750a4; "
"src/global.css","8","hardcodedHexColor","#ffffff","  --md-sys-color-on-primary: #ffffff; "
"src/global.css","9","hardcodedHexColor","#EADDFF","  --md-sys-color-primary-container: #EADDFF; "
"src/global.css","10","hardcodedHexColor","#21005D","  --md-sys-color-on-primary-container: #21005D; "
"src/global.css","11","hardcodedHexColor","#625b71","  --md-sys-color-secondary: #625b71; "
"src/global.css","12","hardcodedHexColor","#ffffff","  --md-sys-color-on-secondary: #ffffff; "
"src/global.css","13","hardcodedHexColor","#E8DEF8","  --md-sys-color-secondary-container: #E8DEF8; "
"src/global.css","14","hardcodedHexColor","#1D192B","  --md-sys-color-on-secondary-container: #1D192B; "
"src/global.css","15","hardcodedHexColor","#7D5260","  --md-sys-color-tertiary: #7D5260; "
"src/global.css","16","hardcodedHexColor","#FFFFFF","  --md-sys-color-on-tertiary: #FFFFFF; "
"src/global.css","17","hardcodedHexColor","#FFD8E4","  --md-sys-color-tertiary-container: #FFD8E4; "
"src/global.css","18","hardcodedHexColor","#31111D","  --md-sys-color-on-tertiary-container: #31111D; "
"src/global.css","19","hardcodedHexColor","#BA1A1A","  --md-sys-color-error: #BA1A1A; "
"src/global.css","20","hardcodedHexColor","#FFFFFF","  --md-sys-color-on-error: #FFFFFF; "
"src/global.css","21","hardcodedHexColor","#FFDAD6","  --md-sys-color-error-container: #FFDAD6; "
"src/global.css","22","hardcodedHexColor","#410002","  --md-sys-color-on-error-container: #410002; "
"src/global.css","23","hardcodedHexColor","#146C2E","  --md-sys-color-success: #146C2E; "
"src/global.css","24","hardcodedHexColor","#FFFFFF","  --md-sys-color-on-success: #FFFFFF; "
"src/global.css","25","hardcodedHexColor","#7D5800","  --md-sys-color-warning: #7D5800; "
"src/global.css","26","hardcodedHexColor","#FFFFFF","  --md-sys-color-on-warning: #FFFFFF; "
"src/global.css","27","hardcodedHexColor","#FFFBFE","  --md-sys-color-background: #FFFBFE; "
"src/global.css","28","hardcodedHexColor","#1C1B1F","  --md-sys-color-on-background: #1C1B1F; "
"src/global.css","29","hardcodedHexColor","#FFFBFE","  --md-sys-color-surface: #FFFBFE; "
"src/global.css","30","hardcodedHexColor","#1C1B1F","  --md-sys-color-on-surface: #1C1B1F; "
"src/global.css","31","hardcodedHexColor","#E7E0EC","  --md-sys-color-surface-variant: #E7E0EC; "
"src/global.css","32","hardcodedHexColor","#49454F","  --md-sys-color-on-surface-variant: #49454F; "
"src/global.css","33","hardcodedHexColor","#79747E","  --md-sys-color-outline: #79747E; "
"src/global.css","34","hardcodedHexColor","#CAC4D0","  --md-sys-color-outline-variant: #CAC4D0; "
"src/global.css","35","hardcodedHexColor","#000000","  --md-sys-color-shadow: #000000; "
"src/global.css","36","hardcodedHexColor","#000000","  --md-sys-color-scrim: #000000; "
"src/global.css","37","hardcodedHexColor","#313033","  --md-sys-color-inverse-surface: #313033; "
"src/global.css","38","hardcodedHexColor","#F4EFF4","  --md-sys-color-inverse-on-surface: #F4EFF4; "
"src/global.css","39","hardcodedHexColor","#D0BCFF","  --md-sys-color-inverse-primary: #D0BCFF; "
"src/global.css","40","hardcodedHexColor","#EADDFF","  --md-sys-color-primary-fixed: #EADDFF; "
"src/global.css","41","hardcodedHexColor","#21005D","  --md-sys-color-on-primary-fixed: #21005D; "
"src/global.css","42","hardcodedHexColor","#D0BCFF","  --md-sys-color-primary-fixed-dim: #D0BCFF; "
"src/global.css","43","hardcodedHexColor","#4F378B","  --md-sys-color-on-primary-fixed-variant: #4F378B; "
"src/global.css","44","hardcodedHexColor","#E8DEF8","  --md-sys-color-secondary-fixed: #E8DEF8; "
"src/global.css","45","hardcodedHexColor","#1D192B","  --md-sys-color-on-secondary-fixed: #1D192B; "
"src/global.css","46","hardcodedHexColor","#CBC2DB","  --md-sys-color-secondary-fixed-dim: #CBC2DB; "
"src/global.css","47","hardcodedHexColor","#4A4458","  --md-sys-color-on-secondary-fixed-variant: #4A4458; "
"src/global.css","48","hardcodedHexColor","#FFD8E4","  --md-sys-color-tertiary-fixed: #FFD8E4; "
"src/global.css","49","hardcodedHexColor","#31111D","  --md-sys-color-on-tertiary-fixed: #31111D; "
"src/global.css","50","hardcodedHexColor","#EFB8C8","  --md-sys-color-tertiary-fixed-dim: #EFB8C8; "
"src/global.css","51","hardcodedHexColor","#633B48","  --md-sys-color-on-tertiary-fixed-variant: #633B48; "
"src/global.css","52","hardcodedHexColor","#DED8E1","  --md-sys-color-surface-dim: #DED8E1; "
"src/global.css","53","hardcodedHexColor","#FFFBFE","  --md-sys-color-surface-bright: #FFFBFE; "
"src/global.css","54","hardcodedHexColor","#FFFFFF","  --md-sys-color-surface-container-lowest: #FFFFFF; "
"src/global.css","55","hardcodedHexColor","#F7F2FA","  --md-sys-color-surface-container-low: #F7F2FA; "
"src/global.css","56","hardcodedHexColor","#F3EDF7","  --md-sys-color-surface-container: #F3EDF7; "
"src/global.css","57","hardcodedHexColor","#ECE6F0","  --md-sys-color-surface-container-high: #ECE6F0; "
"src/global.css","58","hardcodedHexColor","#E6E0E9","  --md-sys-color-surface-container-highest: #E6E0E9; "
"src/global.css","187","hardcodedHexColor","#d0bcff","  --md-sys-color-primary: #d0bcff; "
